filename,meeting_id,needs_ocr,reason
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1389: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1390: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1391: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1392: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1393: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1394: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1396: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1397: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1398: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1399: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1400: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1401: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1402: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1403: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1404: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1405: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,185,False,Review item 1408: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1409: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1410: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1411: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1412: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1413: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1414: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1415: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1416: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1417: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,186,False,Review item 1418: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,187,False,Review item 1419: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,187,False,Review item 1420: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,187,False,Review item 1421: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,187,False,Review item 1422: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,187,False,Review item 1423: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,187,False,Review item 1424: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1425: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1426: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1427: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1428: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1429: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1430: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1431: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1432: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1433: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1434: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1435: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1436: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1437: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,188,False,Review item 1438: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1439: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1440: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1441: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1442: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1446: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1448: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1449: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1450: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1451: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1452: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1453: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1454: weak or fallback extraction.
09072023 minutes.pdf,189,False,Review item 1455: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1457: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1458: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1459: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1460: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1461: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1462: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1463: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1465: weak or fallback extraction.
09082022 minutes.pdf,190,False,Review item 1466: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1469: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1470: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1471: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1472: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1473: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1476: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1477: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1478: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1479: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1480: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,191,False,Review item 1481: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1482: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1483: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1484: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1485: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1486: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1487: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1488: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1489: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1490: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1491: weak or fallback extraction.
09092021 Minutes.pdf,192,False,Review item 1492: weak or fallback extraction.
09092025 PZDB Minutes.pdf,193,False,Review item 1493: weak or fallback extraction.
09092025 PZDB Minutes.pdf,193,False,Review item 1495: weak or fallback extraction.
09092025 PZDB Minutes.pdf,193,False,Review item 1496: weak or fallback extraction.
09092025 PZDB Minutes.pdf,193,False,Review item 1497: weak or fallback extraction.
09092025 PZDB Minutes.pdf,193,False,Review item 1498: weak or fallback extraction.
09102024 PZDB Minutes.pdf,194,False,Review item 1503: weak or fallback extraction.
09102024 PZDB Minutes.pdf,194,False,Review item 1504: weak or fallback extraction.
09102025.pdf,195,False,Review item 1505: weak or fallback extraction.
09102025.pdf,195,False,Review item 1506: weak or fallback extraction.
09102025.pdf,195,False,Review item 1507: weak or fallback extraction.
09102025.pdf,195,False,Review item 1508: weak or fallback extraction.
09102025.pdf,195,False,Review item 1509: weak or fallback extraction.
09102025.pdf,195,False,Review item 1510: weak or fallback extraction.
09102025.pdf,195,False,Review item 1511: weak or fallback extraction.
09102025.pdf,195,False,Review item 1512: weak or fallback extraction.
09102025.pdf,195,False,Review item 1513: weak or fallback extraction.
09102025.pdf,195,False,Review item 1514: weak or fallback extraction.
09102025.pdf,195,False,Review item 1515: weak or fallback extraction.
09102025.pdf,195,False,Review item 1516: weak or fallback extraction.
09102025.pdf,195,False,Review item 1517: weak or fallback extraction.
09112024 minutes.pdf,196,False,Review item 1518: weak or fallback extraction.
09112024 minutes.pdf,196,False,Review item 1519: weak or fallback extraction.
09112024 minutes.pdf,196,False,Review item 1520: weak or fallback extraction.
09112024 minutes.pdf,196,False,Review item 1521: weak or fallback extraction.
09112024 minutes.pdf,196,False,Review item 1522: weak or fallback extraction.
09112024 minutes.pdf,196,False,Review item 1523: weak or fallback extraction.
09112024 minutes.pdf,196,False,Review item 1524: weak or fallback extraction.
09112024 minutes.pdf,196,False,Review item 1525: weak or fallback extraction.
09122023 PZDB Minutes.pdf,197,False,Review item 1530: weak or fallback extraction.
09122023 PZDB Minutes.pdf,197,False,Review item 1531: weak or fallback extraction.
09122023 PZDB Minutes.pdf,197,False,Review item 1532: weak or fallback extraction.
09122023 PZDB Minutes.pdf,197,False,Review item 1534: weak or fallback extraction.
09132022 PZDB Minutes.pdf,198,False,Review item 1536: weak or fallback extraction.
09132022 PZDB Minutes.pdf,198,False,Review item 1539: weak or fallback extraction.
09132022 PZDB Minutes.pdf,198,False,Review item 1541: weak or fallback extraction.
09142021 PZDB Minutes.pdf,199,False,Review item 1543: weak or fallback extraction.
09142021 PZDB Minutes.pdf,199,False,Review item 1544: weak or fallback extraction.
09142021 PZDB Minutes.pdf,199,False,Review item 1546: weak or fallback extraction.
09142021 PZDB Minutes.pdf,199,False,Review item 1547: weak or fallback extraction.
09142021 PZDB Minutes.pdf,199,False,Review item 1548: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1549: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1550: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1551: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1552: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1553: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1554: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1555: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1556: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1557: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1558: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1559: weak or fallback extraction.
091615 Regular Meeting Approved Minutes.pdf,200,False,Review item 1560: weak or fallback extraction.
091715 Workshop Approved Minutes.pdf,201,False,Review item 1561: weak or fallback extraction.
091715 Workshop Approved Minutes.pdf,201,False,Review item 1562: weak or fallback extraction.
091715 Workshop Approved Minutes.pdf,201,False,Review item 1563: weak or fallback extraction.
091715 Workshop Approved Minutes.pdf,201,False,Review item 1564: weak or fallback extraction.
091715 Workshop Approved Minutes.pdf,201,False,Review item 1565: weak or fallback extraction.
091715 Workshop Approved Minutes.pdf,201,False,Review item 1566: weak or fallback extraction.
091715 Workshop Approved Minutes.pdf,201,False,Review item 1567: weak or fallback extraction.
09172025.pdf,202,False,Review item 1568: weak or fallback extraction.
09172025.pdf,202,False,Review item 1569: weak or fallback extraction.
09172025.pdf,202,False,Review item 1570: weak or fallback extraction.
09172025.pdf,202,False,Review item 1571: weak or fallback extraction.
09172025.pdf,202,False,Review item 1572: weak or fallback extraction.
09172025.pdf,202,False,Review item 1573: weak or fallback extraction.
09172025.pdf,202,False,Review item 1575: weak or fallback extraction.
09172025.pdf,202,False,Review item 1576: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1577: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1578: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1579: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1580: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1581: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1582: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1583: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1584: weak or fallback extraction.
09182024 minutes.pdf,203,False,Review item 1585: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1586: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1587: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1588: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1589: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1590: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1591: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1595: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1597: weak or fallback extraction.
092017 Council Meeting Approved Minutes.pdf,204,False,Review item 1598: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1599: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1600: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1601: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1602: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1603: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1604: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1605: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1606: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1607: weak or fallback extraction.
092116 Council Meeting Approved Minutes.pdf,205,False,Review item 1608: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1609: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1610: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1611: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1612: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1613: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1614: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1615: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1616: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1617: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1618: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1619: weak or fallback extraction.
09212022 minutes.pdf,206,False,Review item 1622: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1624: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1625: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1626: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1627: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1628: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1630: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1631: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1632: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1633: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1634: weak or fallback extraction.
09222021 minutes.pdf,207,False,Review item 1635: weak or fallback extraction.
09222023 minutes.pdf,208,False,Review item 1636: weak or fallback extraction.
09222023 minutes.pdf,208,False,Review item 1637: weak or fallback extraction.
09222023 minutes.pdf,208,False,Review item 1638: weak or fallback extraction.
09222023 minutes.pdf,208,False,Review item 1639: weak or fallback extraction.
09222023 minutes.pdf,208,False,Review item 1640: weak or fallback extraction.
09222023 minutes.pdf,208,False,Review item 1641: weak or fallback extraction.
09222023 minutes.pdf,208,False,Review item 1642: weak or fallback extraction.
09222023 minutes.pdf,208,False,Review item 1643: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1647: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1648: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1649: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1650: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1651: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1652: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1653: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1654: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1655: weak or fallback extraction.
09232015 minutes.pdf,209,False,Review item 1656: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1657: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1658: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1659: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1660: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1661: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1662: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1663: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1664: weak or fallback extraction.
09232020 Council Meeting Minutes.pdf,210,False,Review item 1665: weak or fallback extraction.
092617 Council Special Meeting Budget Hearing Approved Minutes.pdf,211,False,Review item 1667: weak or fallback extraction.
092617 Council Special Meeting Budget Hearing Approved Minutes.pdf,211,False,Review item 1668: weak or fallback extraction.
092617 Council Special Meeting Budget Hearing Approved Minutes.pdf,211,False,Review item 1669: weak or fallback extraction.
092617 Council Special Meeting Budget Hearing Approved Minutes.pdf,211,False,Review item 1670: weak or fallback extraction.
092617 Council Special Meeting Budget Hearing Approved Minutes.pdf,211,False,Review item 1671: weak or fallback extraction.
092617 Council Special Meeting Budget Hearing Approved Minutes.pdf,211,False,Review item 1672: weak or fallback extraction.
092617 Council Special Meeting Budget Hearing Approved Minutes.pdf,211,False,Review item 1673: weak or fallback extraction.
092617 Council Special Meeting Budget Hearing Approved Minutes.pdf,211,False,Review item 1674: weak or fallback extraction.
09272022 PZDB cancellation.pdf,212,False,Review item 1675: weak or fallback extraction.
09272022 minutes.pdf,213,False,Review item 1676: weak or fallback extraction.
09272022 minutes.pdf,213,False,Review item 1677: weak or fallback extraction.
09282021 PZDB Minutes.pdf,214,False,Review item 1679: weak or fallback extraction.
09282021 PZDB Minutes.pdf,214,False,Review item 1680: weak or fallback extraction.
09282021 PZDB Minutes.pdf,214,False,Review item 1681: weak or fallback extraction.
10012025.pdf,215,False,Review item 1684: weak or fallback extraction.
10012025.pdf,215,False,Review item 1685: weak or fallback extraction.
10012025.pdf,215,False,Review item 1686: weak or fallback extraction.
10012025.pdf,215,False,Review item 1687: weak or fallback extraction.
10012025.pdf,215,False,Review item 1688: weak or fallback extraction.
10012025.pdf,215,False,Review item 1689: weak or fallback extraction.
10012025.pdf,215,False,Review item 1690: weak or fallback extraction.
10012025.pdf,215,False,Review item 1691: weak or fallback extraction.
10012025.pdf,215,False,Review item 1692: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1693: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1694: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1695: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1696: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1697: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1698: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1699: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1700: weak or fallback extraction.
10022020 Council Meeting Minutes.pdf,216,False,Review item 1701: weak or fallback extraction.
10022024 minutes.pdf,217,False,Review item 1702: weak or fallback extraction.
10022024 minutes.pdf,217,False,Review item 1703: weak or fallback extraction.
10022024 minutes.pdf,217,False,Review item 1704: weak or fallback extraction.
10022024 minutes.pdf,217,False,Review item 1705: weak or fallback extraction.
10022024 minutes.pdf,217,False,Review item 1706: weak or fallback extraction.
10022024 minutes.pdf,217,False,Review item 1707: weak or fallback extraction.
10022024 minutes.pdf,217,False,Review item 1708: weak or fallback extraction.
10022024 minutes.pdf,217,False,Review item 1709: weak or fallback extraction.
100417 Council Meeting Approved Minutes.pdf,218,False,Review item 1710: weak or fallback extraction.
100417 Council Meeting Approved Minutes.pdf,218,False,Review item 1711: weak or fallback extraction.
100417 Council Meeting Approved Minutes.pdf,218,False,Review item 1712: weak or fallback extraction.
100417 Council Meeting Approved Minutes.pdf,218,False,Review item 1713: weak or fallback extraction.
100417 Council Meeting Approved Minutes.pdf,218,False,Review item 1714: weak or fallback extraction.
100417 Council Meeting Approved Minutes.pdf,218,False,Review item 1715: weak or fallback extraction.
100417 Council Meeting Approved Minutes.pdf,218,False,Review item 1716: weak or fallback extraction.
100417 Council Meeting Approved Minutes.pdf,218,False,Review item 1717: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1718: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1719: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1722: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1723: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1724: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1725: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1726: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1727: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1728: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1729: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1730: weak or fallback extraction.
10042023 minutes.pdf,219,False,Review item 1731: weak or fallback extraction.
100516 Council Meeting Approved Minutes.pdf,220,False,Review item 1732: weak or fallback extraction.
100516 Council Meeting Approved Minutes.pdf,220,False,Review item 1733: weak or fallback extraction.
100516 Council Meeting Approved Minutes.pdf,220,False,Review item 1734: weak or fallback extraction.
100516 Council Meeting Approved Minutes.pdf,220,False,Review item 1735: weak or fallback extraction.
100516 Council Meeting Approved Minutes.pdf,220,False,Review item 1736: weak or fallback extraction.
100516 Council Meeting Approved Minutes.pdf,220,False,Review item 1737: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1738: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1739: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1740: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1741: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1742: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1743: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1744: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1745: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1746: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1747: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1748: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1749: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1750: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1751: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1752: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1753: weak or fallback extraction.
100715 Regular Meeting Approved Minutes.pdf,221,False,Review item 1754: weak or fallback extraction.
10072020 Council Meeting Minutes.pdf,222,False,Review item 1755: weak or fallback extraction.
10072020 Council Meeting Minutes.pdf,222,False,Review item 1756: weak or fallback extraction.
10072020 Council Meeting Minutes.pdf,222,False,Review item 1757: weak or fallback extraction.
10072020 Council Meeting Minutes.pdf,222,False,Review item 1758: weak or fallback extraction.
10072020 Council Meeting Minutes.pdf,222,False,Review item 1759: weak or fallback extraction.
10072020 Council Meeting Minutes.pdf,222,False,Review item 1760: weak or fallback extraction.
10072020 Council Meeting Minutes.pdf,222,False,Review item 1761: weak or fallback extraction.
10072020 Council Meeting Minutes.pdf,222,False,Review item 1762: weak or fallback extraction.
10082024 PZDB cancellation.pdf,223,False,Review item 1763: weak or fallback extraction.
100915 Workshop Approved Minutes.pdf,224,False,No agenda/action items extracted.
10102023 PZDB Minutes.pdf,225,False,Review item 1764: weak or fallback extraction.
10102023 PZDB Minutes.pdf,225,False,Review item 1765: weak or fallback extraction.
10102023 PZDB Minutes.pdf,225,False,Review item 1766: weak or fallback extraction.
10102023 PZDB Minutes.pdf,225,False,Review item 1769: weak or fallback extraction.
10102023 PZDB Minutes.pdf,225,False,Review item 1770: weak or fallback extraction.
10102023 PZDB Minutes.pdf,225,False,Review item 1771: weak or fallback extraction.
10102023 PZDB Minutes.pdf,225,False,Review item 1772: weak or fallback extraction.
10112022 PZDB cancellation.pdf,226,False,Review item 1773: weak or fallback extraction.
10122021 PZDB Minutes.pdf,227,False,Review item 1775: weak or fallback extraction.
10122021 PZDB Minutes.pdf,227,False,Review item 1776: weak or fallback extraction.
10142025 PZDB Minutes.pdf,228,False,Review item 1777: weak or fallback extraction.
10142025 PZDB Minutes.pdf,228,False,Review item 1778: weak or fallback extraction.
10142025 PZDB Minutes.pdf,228,False,Review item 1779: weak or fallback extraction.
10142025 PZDB Minutes.pdf,228,False,Review item 1780: weak or fallback extraction.
10152025.pdf,229,False,Review item 1781: weak or fallback extraction.
10152025.pdf,229,False,Review item 1782: weak or fallback extraction.
10152025.pdf,229,False,Review item 1783: weak or fallback extraction.
10152025.pdf,229,False,Review item 1784: weak or fallback extraction.
10152025.pdf,229,False,Review item 1785: weak or fallback extraction.
10152025.pdf,229,False,Review item 1786: weak or fallback extraction.
10162024  Minutes.pdf,230,False,Review item 1787: weak or fallback extraction.
10162024  Minutes.pdf,230,False,Review item 1788: weak or fallback extraction.
10162024  Minutes.pdf,230,False,Review item 1789: weak or fallback extraction.
10162024  Minutes.pdf,230,False,Review item 1790: weak or fallback extraction.
10162024  Minutes.pdf,230,False,Review item 1791: weak or fallback extraction.
10162024  Minutes.pdf,230,False,Review item 1792: weak or fallback extraction.
10162024  Minutes.pdf,230,False,Review item 1793: weak or fallback extraction.
10162024  Minutes.pdf,230,False,Review item 1794: weak or fallback extraction.
101817 Council Meeting Approved Minutes.pdf,231,False,Review item 1795: weak or fallback extraction.
101817 Council Meeting Approved Minutes.pdf,231,False,Review item 1796: weak or fallback extraction.
101817 Council Meeting Approved Minutes.pdf,231,False,Review item 1797: weak or fallback extraction.
101817 Council Meeting Approved Minutes.pdf,231,False,Review item 1798: weak or fallback extraction.
101817 Council Meeting Approved Minutes.pdf,231,False,Review item 1799: weak or fallback extraction.
101817 Council Meeting Approved Minutes.pdf,231,False,Review item 1800: weak or fallback extraction.
