RecordId,SourceBoard,DataGrain,RecordType,MeetingId,ItemId,MotionId,Board,MeetingFormat,MeetingType,MeetingDate,MeetingYear,MeetingTime,MeetingVenue,Status,AgendaItemNumber,AgendaItemType,FactCategory,LandUseCategory,ProjectName,ProjectTitle,Summary,ApplicationId,ApplicationType,ApplicantName,District,StaffCode,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,VoteYes,VoteNo,VoteAbstain,AddressRaw,AddressNormalized,LocationName,Latitude,Longitude,GeocodeConfidence,LocationGrain,ParcelId,PrimarySourceUrl,SourceFilename,ExtractionMethod,ExtractionConfidence,ReviewRequired,ReviewReason,AiReady,CitationText
council:229,council,agenda_item,AgendaItemLocation,74,229,196,Village Council,Regular Meeting,Village Council,2017-01-18,2017,9:30 am,Estero Fire Rescue,Accepted,3,Resolution,legislative_resolution,residential,"Resolution No. 2017-01 A Resolution of the Village Council of the Village of Estero, Florida, Approving the City Mattress at Coconut Point Plat; and Providing an Effective Date","Resolution No. 2017-01 A Resolution of the Village Council of the Village of Estero, Florida, Approving the City Mattress at Coconut Point Plat; and Providing an Effective Date","Resolution No. 2017-01 A Resolution of the Village Council of the Village of Estero, Florida, Approving the City Mattress at Coconut Point Plat; and Providing an Effective Date. Action: Adopted Resolution No. 2017",Resolution No. 2017-01,resolution,,,DR/GR,Adopted Resolution No. 2017,Adopted Resolution No. 2017,Adopted Resolution No. 2017,,,Detected,,,,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",Coconut Point,,,0.9,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/011817%20Council%20Meeting%20Approved%20Minutes.pdf,011817 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 227: weak or fallback extraction.; Review item 228: weak or fallback extraction.; Review item 229: weak or fallback extraction.; Review item 230: weak or fallback extraction.; Review item 231: weak or fallback extraction.; Review item 232: weak or fallback extraction.; Review item 233: weak or fallback extraction.; Review item 234: weak or fallback extraction.,false,"Village Council meeting on 2017-01-18, agenda item 3 (Resolution): Adopted Resolution No. 2017 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/011817%20Council%20Meeting%20Approved%20Minutes.pdf"
council:35,council,agenda_item,AgendaItemLocation,37,35,34,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Accepted,5,Contract Approval,contract_approval,infrastructure,Corkscrew Road,Traffic Signal Maintenance Agreement with Lee County This agreement will provide the Village with maintenance services for the traffic signal intersection at Via Coconut Point and Coconut Road,Traffic Signal Maintenance Agreement with Lee County This agreement will provide the Village with maintenance services for the traffic signal intersection at Via Coconut Point and Coconut Road. Action: Approved the Traffic Signal Maintenance Agreement with Lee County,,,Lee County This agreement will provide the Village with maintenance services,,DR/GR,Approved the Traffic Signal Maintenance Agreement with Lee County,Approved the Traffic Signal Maintenance Agreement with Lee County,Approved the Traffic Signal Maintenance Agreement with Lee County,,,Unanimous,1,,,"Coconut Road from US 41 to Via Coconut Point, Estero, FL","Coconut Point, Estero, FL",Coconut Point,,,0.9,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 31: weak or fallback extraction.; Review item 32: weak or fallback extraction.; Review item 33: weak or fallback extraction.; Review item 34: weak or fallback extraction.; Review item 36: weak or fallback extraction.; Review item 37: weak or fallback extraction.,false,"Village Council meeting on 2017-01-04, agenda item 5 (Contract Approval): Approved the Traffic Signal Maintenance Agreement with Lee County Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf"
council:32,council,agenda_item,AgendaItemLocation,37,32,31,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Accepted,2,Consent Agenda,consent_agenda,residential,"Resolution No. 2017-01 A Resolution of the Village Council of the Village of Estero, Florida, Approving the City Mattress at Coconut Point Plat; and Providing an Effective Date","Resolution No. 2017-01 A Resolution of the Village Council of the Village of Estero, Florida, Approving the City Mattress at Coconut Point Plat; and Providing an Effective Date","Resolution No. 2017-01 A Resolution of the Village Council of the Village of Estero, Florida, Approving the City Mattress at Coconut Point Plat; and Providing an Effective Date. Action: Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting",Resolution No. 2017-01,resolution,,,DR/GR,"Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting","Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting","Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting",,,Unanimous,1,0,1,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",Coconut Point,,,0.9,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 31: weak or fallback extraction.; Review item 32: weak or fallback extraction.; Review item 33: weak or fallback extraction.; Review item 34: weak or fallback extraction.; Review item 36: weak or fallback extraction.; Review item 37: weak or fallback extraction.,false,"Village Council meeting on 2017-01-04, agenda item 2 (Consent Agenda): Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf"
council:187,council,agenda_item,AgendaItemLocation,65,187,165,Village Council,Regular Meeting,Village Council,2016-11-02,2016,9:30 am,Estero Village Hall,Accepted,4,Vote,board_vote,infrastructure,Coconut Road,Coconut Road,Coconut Road. Action: Approved encouraging Bonita Springs City Council to maintain Coconut,,,,,,Approved encouraging Bonita Springs City Council to maintain Coconut,Approved encouraging Bonita Springs City Council to maintain Coconut,Approved encouraging Bonita Springs City Council to maintain Coconut,,,Unanimous,2,,,"Coconut Road from US 41 to Via Coconut Point, Estero, FL","Coconut Road from US 41 to Via Coconut Point, Estero, FL",Coconut Road,,,0.9,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/110216%20Council%20Meeting%20Approved%20Minutes.pdf,110216 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 184: weak or fallback extraction.; Review item 185: weak or fallback extraction.; Review item 186: weak or fallback extraction.; Review item 187: weak or fallback extraction.; Review item 188: weak or fallback extraction.; Review item 189: weak or fallback extraction.; Review item 190: weak or fallback extraction.; Review item 191: weak or fallback extraction.; Review item 192: weak or fallback extraction.; Review item 193: weak or fallback extraction.,false,"Village Council meeting on 2016-11-02, agenda item 4 (Vote): Approved encouraging Bonita Springs City Council to maintain Coconut Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/110216%20Council%20Meeting%20Approved%20Minutes.pdf"
council:186,council,agenda_item,AgendaItemLocation,65,186,164,Village Council,Regular Meeting,Village Council,2016-11-02,2016,9:30 am,Estero Village Hall,Accepted,3,Ordinance,legislative_ordinance,commercial,"Ordinance No. 2016-13 An Ordinance of the Village Council of the Village of Estero, Florida, Approving an Amendment to the Shoppes of Coconut Trace Commercial Planned Development Tract B, A1.9 Acre Property Located at 22942 Lyden Lane, to add Limi...","Ordinance No. 2016-13 An Ordinance of the Village Council of the Village of Estero, Florida, Approving an Amendment to the Shoppes of Coconut Trace Commercial Planned Development Tract B, A1.9 Acre Property Located at 22942 Lyden Lane, to add Limi...","Ordinance No. 2016-13 An Ordinance of the Village Council of the Village of Estero, Florida, Approving an Amendment to the Shoppes of Coconut Trace Commercial Planned Development Tract B, A1.9 Acre Property Located at 22942 Lyden Lane, to add Limited Comm. Action: Passed first reading of Ordinance No. 2016-13 and scheduled second reading and public hearing for December 7, 20",Ordinance No. 2016-13,ordinance,,,,"Passed first reading of Ordinance No. 2016-13 and scheduled second reading and public hearing for December 7, 20","Passed first reading of Ordinance No. 2016-13 and scheduled second reading and public hearing for December 7, 20","Passed first reading of Ordinance No. 2016-13 and scheduled second reading and public hearing for December 7, 20",,,Detected,,,,22942 Lyden Lane,"22942 Lyden Lane, Estero, FL",22942 Lyden Lane,26.404977422221,-81.812060824695,0.9783,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/110216%20Council%20Meeting%20Approved%20Minutes.pdf,110216 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 184: weak or fallback extraction.; Review item 185: weak or fallback extraction.; Review item 186: weak or fallback extraction.; Review item 187: weak or fallback extraction.; Review item 188: weak or fallback extraction.; Review item 189: weak or fallback extraction.; Review item 190: weak or fallback extraction.; Review item 191: weak or fallback extraction.; Review item 192: weak or fallback extraction.; Review item 193: weak or fallback extraction.,false,"Village Council meeting on 2016-11-02, agenda item 3 (Ordinance): Passed first reading of Ordinance No. 2016-13 and scheduled second reading and public hearing for December 7, 20 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/110216%20Council%20Meeting%20Approved%20Minutes.pdf"
council:183,council,agenda_item,AgendaItemLocation,64,183,,Village Council,Regular Meeting,Village Council,2016-10-19,2016,9:30 am,Estero Village Hall,Cancelled,7,Unknown,other,other,Coconut Point Honda-Appeal of Planning and Zoning Board Action Mayor Batos explained the quasi-judicial hearing process. Audience members and staff presenting testimony were sworn in by,Coconut Point Honda-Appeal of Planning and Zoning Board Action Mayor Batos explained the quasi-judicial hearing process. Audience members and staff presenting testimony were sworn in by,Coconut Point Honda-Appeal of Planning and Zoning Board Action Mayor Batos explained the quasi-judicial hearing process. Audience members and staff presenting testimony were sworn in by. Action: Remanded to Planning and Zoning Board,,,,,,Remanded to Planning and Zoning Board,Remanded to Planning and Zoning Board,,,,See minutes,,,,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",Coconut Point,,,0.9,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/101916%20Council%20Meeting%20Approved%20Minutes.pdf,101916 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 177: weak or fallback extraction.; Review item 178: weak or fallback extraction.; Review item 179: weak or fallback extraction.; Review item 180: weak or fallback extraction.; Review item 181: weak or fallback extraction.; Review item 182: weak or fallback extraction.; Review item 183: weak or fallback extraction.,false,"Village Council meeting on 2016-10-19, agenda item 7 (Unknown): Remanded to Planning and Zoning Board Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/101916%20Council%20Meeting%20Approved%20Minutes.pdf"
council:157,council,agenda_item,AgendaItemLocation,60,157,138,Village Council,Regular Meeting,Village Council,2016-08-31,2016,9:30 am,Estero Fire Rescue,Accepted,7,Ordinance,legislative_ordinance,open_space,Estero Parkway Improvements,University Landscaping Operation and Maintenance Special Improvement Unit (University Landscaping MSBU) Councilmember Ribble addressed Estero Parkway paving and spoke to the positive response during meetings with Lee County representatives. The me...,University Landscaping Operation and Maintenance Special Improvement Unit (University Landscaping MSBU) Councilmember Ribble addressed Estero Parkway paving and spoke to the positive response during meetings with Lee County representatives. The meeting we. Action: Approved the Interlocal Agreement with Lee County for the continuation of the University Landscaping Operation and Maintenance Special Improvement Unit to provide an enhanced level oflandscaping along certain portions of Corkscrew R...,,,Lee County representatives,,,"Approved the Interlocal Agreement with Lee County for the continuation of the University Landscaping Operation and Maintenance Special Improvement Unit to provide an enhanced level oflandscaping along certain portions of Corkscrew Road, Estero Parkway and Ben Hill Griffin Parkway within the Village limits and to schedule first reading of the ordinance for September 7, 2016 and second reading and public hearing for September 21, 20","Approved the Interlocal Agreement with Lee County for the continuation of the University Landscaping Operation and Maintenance Special Improvement Unit to provide an enhanced level oflandscaping along certain portions of Corkscrew Road, Estero Parkway and Ben Hill Griffin Parkway within the Village limits and to schedule first reading of the ordinance for September 7, 2016 and second reading and public hearing for September 21, 20","Approved the Interlocal Agreement with Lee County for the continuation of the University Landscaping Operation and Maintenance Special Improvement Unit to provide an enhanced level oflandscaping along certain portions of Corkscrew Road, Estero Parkway and Ben Hill Griffin Parkway within the Village limits and to schedule first reading of the ordinance for September 7, 2016 and second reading and public hearing for September 21, 20",,,Detected,,,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway,,,0.9,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/083116%20Council%20Meeting%20Approved%20Minutes.pdf,083116 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 151: weak or fallback extraction.; Review item 152: weak or fallback extraction.; Review item 153: weak or fallback extraction.; Review item 154: weak or fallback extraction.; Review item 155: weak or fallback extraction.; Review item 156: weak or fallback extraction.,false,"Village Council meeting on 2016-08-31, agenda item 7 (Ordinance): Approved the Interlocal Agreement with Lee County for the continuation of the University Landscaping Operation and Maintenance Special Improvement Unit to provide an enhanced level oflandscaping along certain portions of Corkscrew Road, Estero Parkway and Ben Hill Griffin Parkway within the Village limits and to schedule first reading of the ordinance for September 7, 2016 and second reading and public hearing for September 21, 20 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/083116%20Council%20Meeting%20Approved%20Minutes.pdf"
council:150,council,agenda_item,AgendaItemLocation,59,150,132,Village Council,Regular Meeting,Village Council,2016-08-17,2016,9:30 am,Estero Fire Rescue,Accepted,10,Ordinance,legislative_ordinance,other,"Ordinance No. 2016-10 An Ordinance of the Village Council of the Village ofEstero, Florida, Correcting a Development Order and Zoning Resolution Issued by Lee County for the Coconut Point Development of Regional Impact for Property Bounded by US 4...","Ordinance No. 2016-10 An Ordinance of the Village Council of the Village ofEstero, Florida, Correcting a Development Order and Zoning Resolution Issued by Lee County for the Coconut Point Development of Regional Impact for Property Bounded by US 4...","Ordinance No. 2016-10 An Ordinance of the Village Council of the Village ofEstero, Florida, Correcting a Development Order and Zoning Resolution Issued by Lee County for the Coconut Point Development of Regional Impact for Property Bounded by US 41 on the. Action: Passed first reading of Ordinance No. 2016",Ordinance No. 2016-10,ordinance,,,DA/MI,Passed first reading of Ordinance No. 2016,Passed first reading of Ordinance No. 2016,Passed first reading of Ordinance No. 2016,,,Detected,,,,"US 41 from Williams Road to Estero Parkway, Estero, FL","Coconut Point, Estero, FL",Coconut Point,,,0.9,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/081716%20Council%20Meeting%20Approved%20Minutes.pdf,081716 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 141: weak or fallback extraction.; Review item 142: weak or fallback extraction.; Review item 143: weak or fallback extraction.; Review item 144: weak or fallback extraction.; Review item 145: weak or fallback extraction.; Review item 146: weak or fallback extraction.; Review item 147: weak or fallback extraction.; Review item 148: weak or fallback extraction.; Review item 150: weak or fallback extraction.,false,"Village Council meeting on 2016-08-17, agenda item 10 (Ordinance): Passed first reading of Ordinance No. 2016 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/081716%20Council%20Meeting%20Approved%20Minutes.pdf"
council:149,council,agenda_item,AgendaItemLocation,59,149,131,Village Council,Regular Meeting,Village Council,2016-08-17,2016,9:30 am,Estero Fire Rescue,Accepted,9,Resolution,legislative_resolution,infrastructure,Corkscrew Road,"Vacation of Existing Right-of-Way and Easement Located within the Genova Development, 9050 Corkscrew Road Resolution No. 2016-22 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Vacation of an Easement and Right...","Vacation of Existing Right-of-Way and Easement Located within the Genova Development, 9050 Corkscrew Road Resolution No. 2016-22 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Vacation of an Easement and Right-of-Way . Action: Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project",Resolution No. 2016-22,resolution,,,DA/MI,Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project,Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project,Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project,,,Unanimous,2,,,9050 Corkscrew Road,"9050 Corkscrew Road, Estero, FL",9050 Corkscrew Road,26.430304207108,-81.804157598784,1.0,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/081716%20Council%20Meeting%20Approved%20Minutes.pdf,081716 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 141: weak or fallback extraction.; Review item 142: weak or fallback extraction.; Review item 143: weak or fallback extraction.; Review item 144: weak or fallback extraction.; Review item 145: weak or fallback extraction.; Review item 146: weak or fallback extraction.; Review item 147: weak or fallback extraction.; Review item 148: weak or fallback extraction.; Review item 150: weak or fallback extraction.,false,"Village Council meeting on 2016-08-17, agenda item 9 (Resolution): Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/081716%20Council%20Meeting%20Approved%20Minutes.pdf"
council:122,council,agenda_item,AgendaItemLocation,57,122,109,Village Council,Regular Meeting,Village Council,2016-07-13,2016,9:32 am,Estero Village Hall,Accepted,2,Resolution,legislative_resolution,other,"Resolution No. 2016-18 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Tidewater Phase 2 Replat; and Providing an Effective Date Tidewater Replat Phase 2-(District 5) (PLT20I6-E001) A rep lat of a part of Unive...","Resolution No. 2016-18 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Tidewater Phase 2 Replat; and Providing an Effective Date Tidewater Replat Phase 2-(District 5) (PLT20I6-E001) A rep lat of a part of Unive...","Resolution No. 2016-18 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Tidewater Phase 2 Replat; and Providing an Effective Date Tidewater Replat Phase 2-(District 5) (PLT20I6-E001) A rep lat of a part of University Hi. Action: Adopted Resolution No. 2016",Resolution No. 2016-18,resolution,,5,,Adopted Resolution No. 2016,Adopted Resolution No. 2016,Adopted Resolution No. 2016,,,Detected,,,,"Tidewater by Del Webb, Estero, FL","Tidewater by Del Webb, Estero, FL","Tidewater by Del Webb, Estero, FL",26.4462,-81.7765,0.95,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/071316%20Council%20Meeting%20Approved%20Minutes.pdf,071316 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 121: weak or fallback extraction.; Review item 122: weak or fallback extraction.; Review item 123: weak or fallback extraction.; Review item 124: weak or fallback extraction.; Review item 125: weak or fallback extraction.; Review item 126: weak or fallback extraction.,false,"Village Council meeting on 2016-07-13, agenda item 2 (Resolution): Adopted Resolution No. 2016 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/071316%20Council%20Meeting%20Approved%20Minutes.pdf"
council:120,council,agenda_item,AgendaItemLocation,56,120,107,Village Council,Regular Meeting,Village Council,2016-07-06,2016,9:30 am,Estero Village Hall,Accepted,6,Resolution,legislative_resolution,open_space,"Resolution No. 2016-17 A Resolution of the Village Council of the Village of Estero, Florida, Supporting Collaborative Planning Efforts between the Village of Estero and the Koreshan State Park and the Estero Bay Preserve State Park; and Providing...","Resolution No. 2016-17 A Resolution of the Village Council of the Village of Estero, Florida, Supporting Collaborative Planning Efforts between the Village of Estero and the Koreshan State Park and the Estero Bay Preserve State Park; and Providing...","Resolution No. 2016-17 A Resolution of the Village Council of the Village of Estero, Florida, Supporting Collaborative Planning Efforts between the Village of Estero and the Koreshan State Park and the Estero Bay Preserve State Park; and Providing an Effe. Action: Adopted Resolution No. 2016-17 with corrections to minor typos and inclusion of additional bullet points: Changing the name of the Koreshan State Park to Estero River/Koreshan Historic Site State Park; Exploring environmental resear...",Resolution No. 2016-17,resolution,,,DR/GR,Adopted Resolution No. 2016-17 with corrections to minor typos and inclusion of additional bullet points: Changing the name of the Koreshan State Park to Estero River/Koreshan Historic Site State Park; Exploring environmental research facilities and environmental restoration through the Florida Gulf Coast University Environmental Studies Group,Adopted Resolution No. 2016-17 with corrections to minor typos and inclusion of additional bullet points: Changing the name of the Koreshan State Park to Estero River/Koreshan Historic Site State Park; Exploring environmental research facilities and environmental restoration through the Florida Gulf Coast University Environmental Studies Group,Adopted Resolution No. 2016-17 with corrections to minor typos and inclusion of additional bullet points: Changing the name of the Koreshan State Park to Estero River/Koreshan Historic Site State Park; Exploring environmental research facilities and environmental restoration through the Florida Gulf Coast University Environmental Studies Group,,,Unanimous,1,,,"Koreshan State Park, Estero, FL","Koreshan State Park, Estero, FL",Koreshan State Park,26.4368409,-81.8180833,1.0,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/070616%20Council%20Meeting%20Approved%20Minutes.pdf,070616 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 115: weak or fallback extraction.; Review item 116: weak or fallback extraction.; Review item 117: weak or fallback extraction.; Review item 118: weak or fallback extraction.; Review item 119: weak or fallback extraction.; Review item 120: weak or fallback extraction.,false,"Village Council meeting on 2016-07-06, agenda item 6 (Resolution): Adopted Resolution No. 2016-17 with corrections to minor typos and inclusion of additional bullet points: Changing the name of the Koreshan State Park to Estero River/Koreshan Historic Site State Park; Exploring environmental research facilities and environmental restoration through the Florida Gulf Coast University Environmental Studies Group Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/070616%20Council%20Meeting%20Approved%20Minutes.pdf"
council:117,council,agenda_item,AgendaItemLocation,56,117,104,Village Council,Regular Meeting,Village Council,2016-07-06,2016,9:30 am,Estero Village Hall,Accepted,3,Ordinance,legislative_ordinance,commercial,"Case No. DCI 2015-00009 Genova Ordinance No. 2016-08 An Ordinance of the Village Council of the Village ofEstero, Florida, Approving a Rezoning from Agricultural District (AG-2) and Commercial Planned Development District (CPD) to Estero Planned D...","Case No. DCI 2015-00009 Genova Ordinance No. 2016-08 An Ordinance of the Village Council of the Village ofEstero, Florida, Approving a Rezoning from Agricultural District (AG-2) and Commercial Planned Development District (CPD) to Estero Planned D...","Case No. DCI 2015-00009 Genova Ordinance No. 2016-08 An Ordinance of the Village Council of the Village ofEstero, Florida, Approving a Rezoning from Agricultural District (AG-2) and Commercial Planned Development District (CPD) to Estero Planned Developme. Action: Passed first reading and advanced Ordinance No. 2016-08 to second reading and public hearing on July 13, 20",Ordinance No. 2016-08,ordinance,,,DR/GR,"Passed first reading and advanced Ordinance No. 2016-08 to second reading and public hearing on July 13, 20","Passed first reading and advanced Ordinance No. 2016-08 to second reading and public hearing on July 13, 20","Passed first reading and advanced Ordinance No. 2016-08 to second reading and public hearing on July 13, 20",,,Detected,,,,"21450 Strada Nuova Circle, Estero, FL","21450 Strada Nuova Circle, Estero, FL","21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,1.0,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/070616%20Council%20Meeting%20Approved%20Minutes.pdf,070616 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 115: weak or fallback extraction.; Review item 116: weak or fallback extraction.; Review item 117: weak or fallback extraction.; Review item 118: weak or fallback extraction.; Review item 119: weak or fallback extraction.; Review item 120: weak or fallback extraction.,false,"Village Council meeting on 2016-07-06, agenda item 3 (Ordinance): Passed first reading and advanced Ordinance No. 2016-08 to second reading and public hearing on July 13, 20 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/070616%20Council%20Meeting%20Approved%20Minutes.pdf"
council:80,council,agenda_item,AgendaItemLocation,46,80,,Village Council,Regular Meeting,Village Council,2016-03-23,2016,10:00 am,Estero Fire Rescue,Accepted,5,Unknown,other,other,General Planning & Zoning,"RFP 2016-02 Council Chambers Audio, Video and Sound System-Accept Proposal","RFP 2016-02 Council Chambers Audio, Video and Sound System-Accept Proposal. Action: Awarded the bid to ProAudio Services with the recommended add-ons",RFP 2016-02,rfp,,,DA/MI,Awarded the bid to ProAudio Services with the recommended add-ons,Awarded the bid to ProAudio Services with the recommended add-ons,,,,Unanimous,,,,"9401 Corkscrew Palms Circle, Estero, FL 33928","9401 Corkscrew Palms Circle, Estero, FL 33928",Estero Village Hall,26.430490662544,-81.799280001688,1.0,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/032316%20Council%20Meeting%20Approved%20Minutes.pdf,032316 Council Meeting Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 76: weak or fallback extraction.; Review item 77: weak or fallback extraction.; Review item 78: weak or fallback extraction.; Review item 79: weak or fallback extraction.; Review item 80: weak or fallback extraction.; Review item 81: weak or fallback extraction.; Review item 82: weak or fallback extraction.,false,"Village Council meeting on 2016-03-23, agenda item 5 (Unknown): Awarded the bid to ProAudio Services with the recommended add-ons Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/032316%20Council%20Meeting%20Approved%20Minutes.pdf"
council:68,council,agenda_item,AgendaItemLocation,44,68,63,Village Council,Zoning Hearing,Public Hearing,2016-03-09,2016,10:00 am,Estero Fire Rescue,Accepted,1,Vote,board_vote,open_space,"Case No. DCI2015-00016 Estero WAS Second Reading and Public Hearing: Ordinance No. 2016-02 A Zoning Ordinance of the Village Council of the Village of Estero, Florida; Rezoning 1.36 Acres Located at 21700 S. Tamiami Trail, from Mixed Planned Devel...","Case No. DCI2015-00016 Estero WAS Second Reading and Public Hearing: Ordinance No. 2016-02 A Zoning Ordinance of the Village Council of the Village of Estero, Florida; Rezoning 1.36 Acres Located at 21700 S. Tamiami Trail, from Mixed Planned Devel...","Case No. DCI2015-00016 Estero WAS Second Reading and Public Hearing: Ordinance No. 2016-02 A Zoning Ordinance of the Village Council of the Village of Estero, Florida; Rezoning 1.36 Acres Located at 21700 S. Tamiami Trail, from Mixed Planned Development t. Action: Approved continuing to a date certain, March 23, 20",Ordinance No. 2016-02,ordinance,,,DA/MI,"Approved continuing to a date certain, March 23, 20","Approved continuing to a date certain, March 23, 20","Approved continuing to a date certain, March 23, 20",,,Detected,,,,21700 S. Tamiami Trail,"21700 S. Tamiami Trail, Estero, FL",21700 S. Tamiami Trail,26.425251721603,-81.811717237258,1.0,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/030916%20Zoning%20Hearing%20Approved%20Minutes.pdf,030916 Zoning Hearing Approved Minutes.pdf,pdf_extraction:council,low,true,Review item 68: weak or fallback extraction.,false,"Village Council meeting on 2016-03-09, agenda item 1 (Vote): Approved continuing to a date certain, March 23, 20 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/030916%20Zoning%20Hearing%20Approved%20Minutes.pdf"
